email_date,email_subject,rank,company,eval_pct,notes,ticker,hold_months,sell_target_date,status,buy_date,buy_price,sell_date,sell_price,return_pct,end_value_usd,holding_days,error
2026-05-29,Weekly Market Movers: Global Majors & Industry (29 May 2026),4,Recursion Pharmaceuticals,19.0,,RXRX,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,3.5899999141693115,2026-06-29 00:00:00-04:00,3.690000057220459,2.785519371642839,1.0278551937164284,31.0,
2026-05-29,Daily Market Movers: Global Majors & Industry (29 May 2026),4,Sakai Chemical Industry,17.0,,4078.T,1,2026-06-29,ok,2026-05-29 00:00:00+09:00,4940.0,2026-06-29 00:00:00+09:00,4740.0,-4.048582995951417,0.9595141700404858,31.0,
2026-05-29,Daily Market Movers: Global Majors & Industry (29 May 2026),5,Alpha Teknova,16.0,,TKNO,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,5.400000095367432,2026-06-29 00:00:00-04:00,5.670000076293945,4.999999558484121,1.0499999955848411,31.0,
2026-05-29,Weekly Market Movers: Global Majors & Industry (29 May 2026),5,Novavax,19.0,,NVAX,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,10.970000267028809,2026-06-29 00:00:00-04:00,9.359999656677246,-14.676395361543836,0.8532360463845616,31.0,
2026-05-29,Daily Market Movers: Global Majors & Industry (29 May 2026),6,uniQure,15.0,,QURE,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,28.530000686645508,2026-06-29 00:00:00-04:00,47.38999938964844,66.10584735047354,1.6610584735047353,31.0,
2026-05-29,Weekly Market Movers: Global Majors & Industry (29 May 2026),6,AbCellera Biologics,19.0,,ABCL,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,6.170000076293945,2026-06-29 00:00:00-04:00,8.119999885559082,31.604534605393685,1.316045346053937,31.0,
2026-05-29,Daily Market Movers: Global Majors & Industry (29 May 2026),7,Immuneering Corporation,14.0,,IMRX,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,5.769999980926514,2026-06-29 00:00:00-04:00,5.050000190734863,-12.478332626892607,0.8752166737310739,31.0,
2026-05-29,Weekly Market Movers: Global Majors & Industry (29 May 2026),7,Agilent Technologies,18.0,"28 May: Company reports Q2 fiscal year 2026 results with revenue of $1.83bn, a growth of 10% compare to Q2'25.",A,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,135.2698211669922,2026-06-29 00:00:00-04:00,132.5749969482422,-1.9921843582710201,0.9800781564172898,31.0,
2026-05-29,Daily Market Movers: Global Majors & Industry (29 May 2026),8,Semnur Pharmaceuticals,13.0,,SMNR,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,3.4000000953674316,2026-06-29 00:00:00-04:00,1.0,-70.5882361190954,0.29411763880904596,31.0,
2026-05-29,Weekly Market Movers: Global Majors & Industry (29 May 2026),8,uniQure,18.0,,QURE,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,28.530000686645508,2026-06-29 00:00:00-04:00,47.38999938964844,66.10584735047354,1.6610584735047353,31.0,
2026-05-29,Daily Market Movers: Global Majors & Industry (29 May 2026),9,ArriVent Biopharma,12.0,29 May: Truist Financial maintains a buy rating raising its target price to $45 from $43.,AVBP,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,30.270000457763672,2026-06-29 00:00:00-04:00,34.369998931884766,13.54475854680578,1.1354475854680577,31.0,
2026-05-29,Weekly Market Movers: Global Majors & Industry (29 May 2026),9,ICON,17.0,"28 May: Company reports Q4'25 results, with full year revenue of $8.251m.",ICLR,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,136.07000732421875,2026-06-29 00:00:00-04:00,172.99000549316406,27.133090454661872,1.2713309045466188,31.0,
2026-05-29,Daily Market Movers: Global Majors & Industry (29 May 2026),10,Absci,11.0,,ABSI,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,6.75,2026-06-29 00:00:00-04:00,11.350000381469727,68.14815379955151,1.681481537995515,31.0,
2026-05-29,Weekly Market Movers: Global Majors & Industry (29 May 2026),10,Biohaven,17.0,,BHVN,1,2026-06-29,ok,2026-05-29 00:00:00-04:00,11.010000228881836,2026-06-29 00:00:00-04:00,14.949999809265137,35.78564485446376,1.3578564485446376,31.0,
2026-06-01,Daily Market Movers: Global Majors & Industry (01 Jun 2026),1,Semnur Pharmaceuticals,46.0,,SMNR,1,2026-07-01,ok,2026-06-01 00:00:00-04:00,4.949999809265137,2026-07-01 00:00:00-04:00,0.699999988079071,-85.85858555451155,0.14141414445488454,30.0,
2026-06-01,Weekly Asia Market Movers: Global Majors & Industry (01 Jun 2026),1,Holy Stone Enterprise,28.0,,3026.TW,1,2026-07-01,ok,2026-06-01 00:00:00+08:00,667.678955078125,2026-07-01 00:00:00+08:00,899.0,34.64554980541631,1.346455498054163,30.0,
2026-06-01,Daily Market Movers: Global Majors & Industry (01 Jun 2026),2,Curasight,25.0,,CURAS.CO,1,2026-07-01,no_data,,,,,,,,
2026-06-01,Weekly Asia Market Movers: Global Majors & Industry (01 Jun 2026),2,D&D Pharmatech,19.0,,141080.KQ,1,2026-07-01,ok,2026-06-01 00:00:00+09:00,146800.0,2026-07-01 00:00:00+09:00,150000.0,2.17983651226158,1.021798365122616,30.0,
2026-06-01,Weekly Asia Market Movers: Global Majors & Industry (01 Jun 2026),3,PharmaEssentia,15.0,,6446.TWO,1,2026-07-01,no_data,,,,,,,,
2026-06-01,Daily Market Movers: Global Majors & Industry (01 Jun 2026),3,Edgewise Therapeutics,18.0,,EWTX,1,2026-07-01,ok,2026-06-01 00:00:00-04:00,40.2599983215332,2026-07-01 00:00:00-04:00,39.150001525878906,-2.757071142401442,0.9724292885759855,30.0,
2026-06-01,Weekly Asia Market Movers: Global Majors & Industry (01 Jun 2026),4,Fujitsu,10.0,,6702.T,1,2026-07-01,ok,2026-06-01 00:00:00+09:00,3650.0,2026-07-01 00:00:00+09:00,3237.0,-11.315068493150685,0.8868493150684932,30.0,
2026-06-01,Weekly Asia Market Movers: Global Majors & Industry (01 Jun 2026),5,HLB,9.0,,028300.KQ,1,2026-07-01,ok,2026-06-01 00:00:00+09:00,55500.0,2026-07-01 00:00:00+09:00,50200.0,-9.54954954954955,0.9045045045045045,30.0,
2026-06-01,Weekly Asia Market Movers: Global Majors & Industry (01 Jun 2026),6,Peptron,9.0,,087010.KQ,1,2026-07-01,ok,2026-06-01 00:00:00+09:00,278500.0,2026-07-01 00:00:00+09:00,181700.0,-34.7576301615799,0.6524236983842011,30.0,
2026-06-01,Daily Market Movers: Global Majors & Industry (01 Jun 2026),6,Humacyte,13.0,,HUMA,1,2026-07-01,ok,2026-06-01 00:00:00-04:00,1.4500000476837158,2026-07-01 00:00:00-04:00,0.6729999780654907,-53.5862099356089,0.464137900643911,30.0,
2026-06-01,Daily Market Movers: Global Majors & Industry (01 Jun 2026),7,Philogen,10.0,,PHIL.MI,1,2026-07-01,ok,2026-06-01 00:00:00+02:00,23.0,2026-07-01 00:00:00+02:00,23.75,3.260869565217391,1.0326086956521738,30.0,
2026-06-01,Weekly Asia Market Movers: Global Majors & Industry (01 Jun 2026),7,L&C BIO,8.0,,290650.KQ,1,2026-07-01,ok,2026-06-01 00:00:00+09:00,74100.0,2026-07-01 00:00:00+09:00,90700.0,22.402159244264507,1.2240215924426452,30.0,
2026-06-01,Weekly Asia Market Movers: Global Majors & Industry (01 Jun 2026),8,Sunshine Guojian Pharmaceutical (Shanghai),7.0,,688336.SS,1,2026-07-01,ok,2026-06-01 00:00:00+08:00,44.45736312866211,2026-07-01 00:00:00+08:00,58.5,31.58675162694132,1.3158675162694133,30.0,
2026-06-01,Daily Market Movers: Global Majors & Industry (01 Jun 2026),8,COMPASS Pathways,8.0,,CMPS,1,2026-07-01,ok,2026-06-01 00:00:00-04:00,14.1899995803833,2026-07-01 00:00:00-04:00,13.289999961853027,-6.342492213843763,0.9365750778615624,30.0,
2026-06-01,Daily Market Movers: Global Majors & Industry (01 Jun 2026),9,Fujitsu,8.0,,6702.T,1,2026-07-01,ok,2026-06-01 00:00:00+09:00,3650.0,2026-07-01 00:00:00+09:00,3237.0,-11.315068493150685,0.8868493150684932,30.0,
2026-06-01,Weekly Asia Market Movers: Global Majors & Industry (01 Jun 2026),9,OliX Pharmaceuticals,7.0,,226950.KQ,1,2026-07-01,ok,2026-06-01 00:00:00+09:00,172800.0,2026-07-01 00:00:00+09:00,167000.0,-3.356481481481482,0.9664351851851852,30.0,
2026-06-01,Weekly Asia Market Movers: Global Majors & Industry (01 Jun 2026),10,Denka Company,6.0,,4061.T,1,2026-07-01,ok,2026-06-01 00:00:00+09:00,4149.0,2026-07-01 00:00:00+09:00,4202.0,1.277416244878284,1.012774162448783,30.0,
2026-06-01,Daily Market Movers: Global Majors & Industry (01 Jun 2026),10,Erasca,8.0,,ERAS,1,2026-07-01,ok,2026-06-01 00:00:00-04:00,13.819999694824219,2026-07-01 00:00:00-04:00,17.920000076293945,29.6671524747228,1.296671524747228,30.0,
2026-06-02,Daily Market Movers: Global Majors & Industry (02 Jun 2026),1,Legend Biotech,42.0,,LEGN,1,2026-07-02,ok,2026-06-02 00:00:00-04:00,36.279998779296875,2026-07-02 00:00:00-04:00,29.90999984741211,-17.557880777878623,0.8244211922212138,30.0,
2026-06-02,Daily Market Movers: Global Majors & Industry (02 Jun 2026),3,Aclaris Therapeutics,7.0,,ACRS,1,2026-07-02,ok,2026-06-02 00:00:00-04:00,4.630000114440918,2026-07-02 00:00:00-04:00,5.559999942779541,20.086388884483267,1.2008638888448326,30.0,
2026-06-02,Daily Market Movers: Global Majors & Industry (02 Jun 2026),4,Nanexa,6.0,,NANEXA.ST,1,2026-07-02,ok,2026-06-02 00:00:00+02:00,4.579999923706055,2026-07-02 00:00:00+02:00,3.5850000381469727,-21.72488869287897,0.7827511130712104,30.0,
2026-06-02,Daily Market Movers: Global Majors & Industry (02 Jun 2026),5,Vericel,5.0,,VCEL,1,2026-07-02,ok,2026-06-02 00:00:00-04:00,34.45000076293945,2026-07-02 00:00:00-04:00,46.97999954223633,36.371548626426645,1.3637154862642664,30.0,
2026-06-02,Daily Market Movers: Global Majors & Industry (02 Jun 2026),6,Wacker-Chemie,4.0,,WCH.DE,1,2026-07-02,ok,2026-06-02 00:00:00+02:00,105.0,2026-07-02 00:00:00+02:00,90.80000305175781,-13.523806617373513,0.8647619338262649,30.0,
2026-06-02,Daily Market Movers: Global Majors & Industry (02 Jun 2026),7,ASP Isotopes,4.0,,ASPI,1,2026-07-02,ok,2026-06-02 00:00:00-04:00,8.329999923706055,2026-07-02 00:00:00-04:00,5.630000114440918,-32.41296319320847,0.6758703680679153,30.0,
2026-06-02,Daily Market Movers: Global Majors & Industry (02 Jun 2026),9,Iovance Biotherapeutics,4.0,,IOVA,1,2026-07-02,ok,2026-06-02 00:00:00-04:00,4.099999904632568,2026-07-02 00:00:00-04:00,4.309999942779541,5.12195226906456,1.0512195226906456,30.0,
2026-06-03,Daily Market Movers: Global Majors & Industry (03 June 2026),1,Rezolute,14.0,,RZLT,1,2026-07-03,ok,2026-06-03 00:00:00-04:00,4.579999923706055,2026-07-06 00:00:00-04:00,4.929999828338623,7.641919442421183,1.0764191944242119,33.0,
2026-06-03,Daily Market Movers: Global Majors & Industry (03 June 2026),3,Replimune,12.0,,REPL,1,2026-07-03,ok,2026-06-03 00:00:00-04:00,9.979999542236328,2026-07-06 00:00:00-04:00,11.470000267028809,14.929867666693294,1.1492986766669329,33.0,
2026-06-03,Daily Market Movers: Global Majors & Industry (03 June 2026),4,uniQure,11.0,,QURE,1,2026-07-03,ok,2026-06-03 00:00:00-04:00,29.8799991607666,2026-07-06 00:00:00-04:00,41.36000061035156,38.42035398936213,1.3842035398936212,33.0,
2026-06-03,Daily Market Movers: Global Majors & Industry (03 June 2026),5,Sutro Biopharma,11.0,,STRO,1,2026-07-03,ok,2026-06-03 00:00:00-04:00,27.18000030517578,2026-07-06 00:00:00-04:00,30.6299991607666,12.693152379891073,1.1269315237989108,33.0,
2026-06-03,Daily Market Movers: Global Majors & Industry (03 June 2026),6,Palvella Therapeutics,10.0,,PVLA,1,2026-07-03,ok,2026-06-03 00:00:00-04:00,115.41999816894531,2026-07-06 00:00:00-04:00,140.30999755859375,21.564719965786043,1.2156471996578604,33.0,
2026-06-03,Daily Market Movers: Global Majors & Industry (03 June 2026),10,Praxis Precision Medicines,8.0,,PRAX,1,2026-07-03,ok,2026-06-03 00:00:00-04:00,278.92999267578125,2026-07-06 00:00:00-04:00,313.5,12.393793508036891,1.1239379350803689,33.0,
2026-06-04,Daily Market Movers: Global Majors & Industry (04th Jun 2026),1,Indaptus Therapeutics,118.0,,INDP,1,2026-07-04,ok,2026-06-04 00:00:00-04:00,4.75,2026-07-06 00:00:00-04:00,2.8499999046325684,-40.000002007735404,0.599999979922646,32.0,
2026-06-04,Daily Market Movers: Global Majors & Industry (04th Jun 2026),2,Health Catalyst,48.0,,HCAT,1,2026-07-04,ok,2026-06-04 00:00:00-04:00,1.940000057220459,2026-07-06 00:00:00-04:00,2.2899999618530273,18.041231665427464,1.1804123166542746,32.0,
2026-06-04,Daily Market Movers: Global Majors & Industry (04th Jun 2026),4,Alvotech,19.0,,ALVO,1,2026-07-04,ok,2026-06-04 00:00:00-04:00,3.740000009536743,2026-07-06 00:00:00-04:00,3.4600000381469727,-7.486630231972989,0.9251336976802701,32.0,
2026-06-04,Daily Market Movers: Global Majors & Industry (04th Jun 2026),6,Santhera Pharmaceuticals,16.0,,SREN.SW,1,2026-07-04,ok,2026-06-04 00:00:00+02:00,116.19999694824219,2026-07-06 00:00:00+02:00,130.64999389648438,12.43545381044933,1.1243545381044933,32.0,
2026-06-04,Daily Market Movers: Global Majors & Industry (04th Jun 2026),7,Iovance Biotherapeutics,15.0,,IOVA,1,2026-07-04,ok,2026-06-04 00:00:00-04:00,4.380000114440918,2026-07-06 00:00:00-04:00,4.190000057220459,-4.337900736441223,0.9566209926355878,32.0,
2026-06-04,Daily Market Movers: Global Majors & Industry (04th Jun 2026),9,Adaptive Biotechnologies,13.0,,ADPT,1,2026-07-04,ok,2026-06-04 00:00:00-04:00,18.079999923706055,2026-07-06 00:00:00-04:00,21.5,18.915929705341007,1.1891592970534102,32.0,
2026-06-04,Daily Market Movers: Global Majors & Industry (04th Jun 2026),10,Liquidia Corporation,12.0,,LQDA,1,2026-07-04,ok,2026-06-04 00:00:00-04:00,62.540000915527344,2026-07-06 00:00:00-04:00,79.20999908447266,26.654937519846612,1.266549375198466,32.0,
2026-06-05,Weekly Market Movers: Global Majors & Industry (05 Jun 2026),1,Semnur Pharmaceuticals,47.0,,SMNR,1,2026-07-05,ok,2026-06-05 00:00:00-04:00,5.0,2026-07-06 00:00:00-04:00,0.800000011920929,-83.99999976158142,0.16000000238418577,31.0,
2026-06-05,Daily Market Movers: Global Majors & Industry (05 Jun 2026),2,Oncolys BioPharma,9.0,,4588.T,1,2026-07-05,ok,2026-06-05 00:00:00+09:00,2614.0,2026-07-06 00:00:00+09:00,2785.0,6.541698546289212,1.065416985462892,31.0,
2026-06-05,Weekly Market Movers: Global Majors & Industry (05 Jun 2026),2,Glaukos,21.0,,GKOS,1,2026-07-05,ok,2026-06-05 00:00:00-04:00,125.0,2026-07-06 00:00:00-04:00,148.6999969482422,18.95999755859375,1.1895999755859374,31.0,
2026-06-05,Daily Market Movers: Global Majors & Industry (05 Jun 2026),3,The Cooper Companies,8.0,,COO,1,2026-07-05,ok,2026-06-05 00:00:00-04:00,67.33999633789062,2026-07-06 00:00:00-04:00,72.61000061035156,7.825964596163232,1.0782596459616323,31.0,
2026-06-05,Weekly Market Movers: Global Majors & Industry (05 Jun 2026),3,Legend Biotech,20.0,,LEGN,1,2026-07-05,ok,2026-06-05 00:00:00-04:00,32.619998931884766,2026-07-06 00:00:00-04:00,28.040000915527344,-14.040460350477368,0.8595953964952263,31.0,
2026-06-05,Daily Market Movers: Global Majors & Industry (05 Jun 2026),5,argenx,6.0,,ARGX,1,2026-07-05,ok,2026-06-05 00:00:00-04:00,891.3200073242188,2026-07-06 00:00:00-04:00,916.7999877929688,2.8586792913178294,1.0285867929131782,31.0,
2026-06-05,Weekly Market Movers: Global Majors & Industry (05 Jun 2026),5,GNI Group,11.0,,2160.T,1,2026-07-05,ok,2026-06-05 00:00:00+09:00,2833.0,2026-07-06 00:00:00+09:00,2885.0,1.8355100600070597,1.0183551006000706,31.0,
2026-06-05,Daily Market Movers: Global Majors & Industry (05 Jun 2026),6,Amphastar Pharmaceuticals,6.0,,AMPH,1,2026-07-05,ok,2026-06-05 00:00:00-04:00,19.739999771118164,2026-07-06 00:00:00-04:00,19.610000610351562,-0.658557053059367,0.9934144294694063,31.0,
2026-06-05,Weekly Market Movers: Global Majors & Industry (05 Jun 2026),6,Medtronic,11.0,,MDT,1,2026-07-05,ok,2026-06-05 00:00:00-04:00,80.93971252441406,2026-07-06 00:00:00-04:00,83.05999755859375,2.6195855755481467,1.0261958557554816,31.0,
2026-06-05,Weekly Market Movers: Global Majors & Industry (05 Jun 2026),7,The Cooper Companies,10.0,,COO,1,2026-07-05,ok,2026-06-05 00:00:00-04:00,67.33999633789062,2026-07-06 00:00:00-04:00,72.61000061035156,7.825964596163232,1.0782596459616323,31.0,
2026-06-05,Daily Market Movers: Global Majors & Industry (05 Jun 2026),7,GNI Group,6.0,,2160.T,1,2026-07-05,ok,2026-06-05 00:00:00+09:00,2833.0,2026-07-06 00:00:00+09:00,2885.0,1.8355100600070597,1.0183551006000706,31.0,
2026-06-05,Daily Market Movers: Global Majors & Industry (05 Jun 2026),8,Oxford BioMedica,5.0,,OXB.L,1,2026-07-05,ok,2026-06-05 00:00:00+01:00,630.0,2026-07-06 00:00:00+01:00,615.0,-2.380952380952381,0.9761904761904762,31.0,
2026-06-05,Weekly Market Movers: Global Majors & Industry (05 Jun 2026),10,Replimune,9.0,,REPL,1,2026-07-05,ok,2026-06-05 00:00:00-04:00,9.470000267028809,2026-07-06 00:00:00-04:00,11.470000267028809,21.119323586117442,1.2111932358611743,31.0,
2026-06-05,Daily Market Movers: Global Majors & Industry (05 Jun 2026),10,Procter & Gamble,4.0,,PG,1,2026-07-05,ok,2026-06-05 00:00:00-04:00,145.4541778564453,2026-07-06 00:00:00-04:00,148.2036590576172,1.8902731029736737,1.0189027310297367,31.0,
2026-06-08,Weekly Asia Market Movers: Global Majors & Industry (08 Jun 2026),1,L&C BIO,12.0,,290650.KQ,1,2026-07-08,ok,2026-06-08 00:00:00+09:00,83200.0,2026-07-08 00:00:00+09:00,75700.0,-9.014423076923077,0.9098557692307693,30.0,
2026-06-08,Weekly Asia Market Movers: Global Majors & Industry (08 Jun 2026),2,Ipca Laboratories,11.0,,IPCALAB.NS,1,2026-07-08,ok,2026-06-08 00:00:00+05:30,1643.693359375,2026-07-08 00:00:00+05:30,1756.302490234375,6.850981675937027,1.0685098167593703,30.0,
2026-06-08,Weekly Asia Market Movers: Global Majors & Industry (08 Jun 2026),3,Bora Pharmaceuticals,10.0,,6472.TWO,1,2026-07-08,no_data,,,,,,,,
2026-06-08,Weekly Asia Market Movers: Global Majors & Industry (08 Jun 2026),4,GNI Group,9.0,,2160.T,1,2026-07-08,ok,2026-06-08 00:00:00+09:00,2810.0,2026-07-08 00:00:00+09:00,2605.0,-7.295373665480427,0.9270462633451957,30.0,
2026-06-08,Weekly Asia Market Movers: Global Majors & Industry (08 Jun 2026),5,Oncolys BioPharma,9.0,,4588.T,1,2026-07-08,ok,2026-06-08 00:00:00+09:00,2562.0,2026-07-08 00:00:00+09:00,2484.0,-3.0444964871194378,0.9695550351288056,30.0,
2026-06-08,Weekly Asia Market Movers: Global Majors & Industry (08 Jun 2026),6,Orchid Pharma,8.0,,ORCHPHARMA.NS,1,2026-07-08,ok,2026-06-08 00:00:00+05:30,842.5499877929688,2026-07-08 00:00:00+05:30,1002.25,18.95436644956343,1.1895436644956343,30.0,
2026-06-08,Weekly Asia Market Movers: Global Majors & Industry (08 Jun 2026),7,Anteris Technologies,8.0,,AVR,1,2026-07-08,ok,2026-06-08 00:00:00-04:00,9.34000015258789,2026-07-08 00:00:00-04:00,9.710000038146973,3.9614548127878124,1.039614548127878,30.0,
2026-06-08,Weekly Asia Market Movers: Global Majors & Industry (08 Jun 2026),8,Nature Cell,8.0,,007390.KQ,1,2026-07-08,ok,2026-06-08 00:00:00+09:00,29450.0,2026-07-08 00:00:00+09:00,21750.0,-26.146010186757216,0.7385398981324278,30.0,
2026-06-08,Weekly Asia Market Movers: Global Majors & Industry (08 Jun 2026),9,SUGI Holdings,7.0,,7649.T,1,2026-07-08,ok,2026-06-08 00:00:00+09:00,1455.5101318359375,2026-07-08 00:00:00+09:00,1625.0888671875,11.650811055341874,1.1165081105534187,30.0,
2026-06-08,Weekly Asia Market Movers: Global Majors & Industry (08 Jun 2026),10,Shilpa Medicare,7.0,,SHILPAMED.NS,1,2026-07-08,ok,2026-06-08 00:00:00+05:30,532.1658325195312,2026-07-08 00:00:00+05:30,594.9763793945312,11.802814656030131,1.1180281465603013,30.0,
2026-06-09,Daily Market Movers: Global Majors & Industry (09 Jun 2026),1,Nuvalent,39.0,,NUVL,1,2026-07-09,ok,2026-07-15 00:00:00-04:00,123.95999908447266,2026-07-15 00:00:00-04:00,123.95999908447266,0.0,1.0,0.0,
2026-06-09,Daily Market Movers: Global Majors & Industry (09 Jun 2026),3,Zealand Pharma,11.0,,ZEAL.CO,1,2026-07-09,ok,2026-06-09 00:00:00+02:00,278.8999938964844,2026-07-09 00:00:00+02:00,287.70001220703125,3.1552594130973923,1.031552594130974,30.0,
2026-06-09,Daily Market Movers: Global Majors & Industry (09 Jun 2026),6,Protagonist Therapeutics,8.0,,PTGX,1,2026-07-09,ok,2026-06-09 00:00:00-04:00,105.87000274658203,2026-07-09 00:00:00-04:00,137.63999938964844,30.00849704246568,1.3000849704246569,30.0,
2026-06-09,Daily Market Movers: Global Majors & Industry (09 Jun 2026),7,Mineralys Therapeutics,8.0,,MLYS,1,2026-07-09,ok,2026-06-09 00:00:00-04:00,24.18000030517578,2026-07-09 00:00:00-04:00,28.959999084472656,19.768398341474406,1.1976839834147441,30.0,
2026-06-09,Daily Market Movers: Global Majors & Industry (09 Jun 2026),9,Amneal Pharmaceuticals,7.0,,AMRX,1,2026-07-09,ok,2026-06-09 00:00:00-04:00,14.6899995803833,2026-07-09 00:00:00-04:00,17.020000457763672,15.861136446128988,1.1586113644612899,30.0,
2026-06-09,Daily Market Movers: Global Majors & Industry (09 Jun 2026),10,Dyne Therapeutics,7.0,,DYN,1,2026-07-09,ok,2026-06-09 00:00:00-04:00,17.920000076293945,2026-07-09 00:00:00-04:00,24.270000457763672,35.43526983501541,1.3543526983501541,30.0,
2026-06-10,Daily Market Movers: Global Majors & Industry (10 Jun 2026),1,Semnur Pharmaceuticals,58.0,,SMNR,1,2026-07-10,ok,2026-06-10 00:00:00-04:00,4.889999866485596,2026-07-10 00:00:00-04:00,0.6800000071525574,-86.09406900370188,0.13905930996298121,30.0,
2026-06-10,Daily Market Movers: Global Majors & Industry (10 Jun 2026),2,Indaptus Therapeutics,18.0,,INDP,1,2026-07-10,ok,2026-06-10 00:00:00-04:00,2.450000047683716,2026-07-10 00:00:00-04:00,2.630000114440918,7.346941357302347,1.0734694135730234,30.0,
2026-06-10,Daily Market Movers: Global Majors & Industry (10 Jun 2026),3,Clover Health,14.0,,CLOV,1,2026-07-10,ok,2026-06-10 00:00:00-04:00,4.889999866485596,2026-07-10 00:00:00-04:00,4.440000057220459,-9.202450338481256,0.9079754966151874,30.0,
2026-06-10,Daily Market Movers: Global Majors & Industry (10 Jun 2026),7,Precigen,5.0,,PGEN,1,2026-07-10,ok,2026-06-10 00:00:00-04:00,3.890000104904175,2026-07-10 00:00:00-04:00,5.320000171661377,36.76092617463897,1.3676092617463897,30.0,
2026-06-10,Daily Market Movers: Global Majors & Industry (10 Jun 2026),8,ADMA Biologics,4.0,,ADMA,1,2026-07-10,ok,2026-06-10 00:00:00-04:00,8.479999542236328,2026-07-10 00:00:00-04:00,9.079999923706055,7.075476578522263,1.0707547657852226,30.0,
2026-06-10,Daily Market Movers: Global Majors & Industry (10 Jun 2026),9,Amneal Pharmaceuticals,4.0,,AMRX,1,2026-07-10,ok,2026-06-10 00:00:00-04:00,15.319999694824219,2026-07-10 00:00:00-04:00,17.010000228881836,11.031335298450266,1.1103133529845026,30.0,
2026-06-10,Daily Market Movers: Global Majors & Industry (10 Jun 2026),10,Legend Biotech,4.0,,LEGN,1,2026-07-10,ok,2026-06-10 00:00:00-04:00,34.86000061035156,2026-07-10 00:00:00-04:00,27.079999923706055,-22.31784437873837,0.7768215562126163,30.0,
2026-06-11,Daily Market Movers: Global Majors & Industry (11th Jun 2026),1,MBX Biosciences,20.0,,MBX,1,2026-07-11,ok,2026-06-11 00:00:00-04:00,37.25,2026-07-13 00:00:00-04:00,60.040000915527344,61.181210511482796,1.611812105114828,32.0,
2026-06-11,Daily Market Movers: Global Majors & Industry (11th Jun 2026),2,Nurix Therapeutics,11.0,,NRIX,1,2026-07-11,ok,2026-06-11 00:00:00-04:00,16.979999542236328,2026-07-13 00:00:00-04:00,22.709999084472656,33.74558125271696,1.3374558125271696,32.0,
2026-06-11,Daily Market Movers: Global Majors & Industry (11th Jun 2026),4,Adaptive Biotechnologies,10.0,,ADPT,1,2026-07-11,ok,2026-06-11 00:00:00-04:00,18.729999542236328,2026-07-13 00:00:00-04:00,21.020000457763672,12.226379986627174,1.1222637998662717,32.0,
2026-06-11,Daily Market Movers: Global Majors & Industry (11th Jun 2026),5,Twist Bioscience,9.0,,TWST,1,2026-07-11,ok,2026-06-11 00:00:00-04:00,74.05000305175781,2026-07-13 00:00:00-04:00,90.3499984741211,22.012146861047764,1.2201214686104778,32.0,
2026-06-11,Daily Market Movers: Global Majors & Industry (11th Jun 2026),6,Enliven Therapeutics,9.0,,ELVN,1,2026-07-11,ok,2026-06-11 00:00:00-04:00,40.36000061035156,2026-07-13 00:00:00-04:00,50.869998931884766,26.040629738835015,1.26040629738835,32.0,
2026-06-11,Daily Market Movers: Global Majors & Industry (11th Jun 2026),8,Apogee Therapeutics,8.0,,APGE,1,2026-07-11,ok,2026-06-11 00:00:00-04:00,89.5,2026-07-13 00:00:00-04:00,133.82000732421875,49.519561256110336,1.4951956125611034,32.0,
2026-06-11,Daily Market Movers: Global Majors & Industry (11th Jun 2026),9,Moderna,8.0,,MRNA,1,2026-07-11,ok,2026-06-11 00:00:00-04:00,49.63999938964844,2026-07-13 00:00:00-04:00,67.01000213623047,34.991947945519605,1.349919479455196,32.0,
2026-06-11,Daily Market Movers: Global Majors & Industry (11th Jun 2026),10,Spyre Therapeutics,8.0,,SYRE,1,2026-07-11,ok,2026-06-11 00:00:00-04:00,80.7699966430664,2026-07-13 00:00:00-04:00,93.7300033569336,16.045570450051173,1.1604557045005117,32.0,
2026-06-12,Weekly Market Movers: Global Majors & Industry (12 Jun 2026),1,Tango Therapeutics,53.0,,TNGX,1,2026-07-12,ok,2026-06-12 00:00:00-04:00,30.940000534057617,2026-07-13 00:00:00-04:00,28.360000610351562,-8.338719712903965,0.9166128028709604,31.0,
2026-06-12,Daily Market Movers: Global Majors & Industry (12 Jun 2026),1,Alumis,16.0,,ALMS,1,2026-07-12,ok,2026-06-12 00:00:00-04:00,24.149999618530273,2026-07-13 00:00:00-04:00,28.100000381469727,16.356111077983705,1.1635611107798371,31.0,
